year,school,over_500,srs,pace,o_rtg,3pa_rate,ts_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,orb_percent
2019-20,Pennsylvania,TRUE,1.07,71.6,102.6,0.446,0.548,49,54.4,8.2,7.6,15.8,22.8
2019-20,Pepperdine,TRUE,2.82,71.6,104.5,0.375,0.545,48.9,56.5,8.4,10.1,15.4,26.9
2019-20,Pittsburgh,FALSE,6.8,66,98.4,0.317,0.494,48.5,53.5,11.8,10.2,15.6,32.8
2019-20,Portland State,TRUE,-1.5,72.5,108.5,0.302,0.531,50.7,46.6,11.9,9.9,14.7,36.8
2019-20,Portland,FALSE,-6.53,70.5,93.5,0.358,0.52,45.7,55.5,7.9,10,17.9,20.2
2019-20,Prairie View,TRUE,-6.26,72.7,98.2,0.269,0.526,49.5,57.2,11.8,8.6,17.5,28.1
2019-20,Presbyterian,FALSE,-15.06,67.2,99.4,0.358,0.542,50.2,51,8.7,5.6,18.9,26.6
2019-20,Princeton,TRUE,-0.75,67.2,106,0.439,0.568,50.9,52.2,9.5,5.6,16.7,25.5
2019-20,Providence,TRUE,13.45,69.6,102.3,0.366,0.511,51.6,58.2,11.9,9.6,16.1,33.7
2019-20,Purdue,TRUE,16.3,64.7,102.9,0.362,0.504,53,54.2,9.8,11.3,14.6,34.9
2019-20,Quinnipiac,TRUE,-7.66,68.9,101,0.513,0.543,51.2,57.9,6.6,9.3,17.6,26.9
2019-20,Radford,TRUE,-2.67,65,110.2,0.39,0.552,53.1,50.8,8.1,7.1,14.1,31.5
2019-20,Rhode Island,TRUE,9.25,71.8,101.2,0.291,0.505,50.5,48.3,11.6,10.3,14,30.4
2019-20,Rice,FALSE,-3.09,71.4,103.5,0.505,0.551,49.7,56.8,8.3,5.7,16.6,25.5
2019-20,Richmond,TRUE,11.31,69.3,107.9,0.379,0.568,49.4,56.8,11.6,7.4,14.1,22.6
2019-20,Rider,TRUE,-3.09,71.8,99.9,0.333,0.522,53.4,51.8,9.4,7.9,17,30.6
2019-20,Robert Morris,TRUE,-4.73,67.5,103.4,0.398,0.537,49.6,64.3,9.5,5.8,16.4,29.4
2019-20,Rutgers,TRUE,15.72,67.7,102.5,0.3,0.516,54,47.8,9.6,13.6,15.3,32.4
2019-20,Sacramento State,TRUE,-2.08,64.5,97.9,0.284,0.499,52.9,55.3,10.7,11.3,16.4,32.7
2019-20,Sacred Heart,TRUE,-4.75,69.9,104.9,0.392,0.532,54.7,51.6,7.1,9.8,16.8,36.2
2019-20,Saint Francis (PA),TRUE,-2.05,70.3,110,0.295,0.557,52.2,41.6,9.9,7.5,14.9,32.3
2019-20,Saint Joseph's,FALSE,-5.54,71.3,96.5,0.497,0.499,47.3,52.6,6.6,6.8,15.8,26.1
2019-20,Saint Louis,TRUE,9.41,68.7,103.1,0.271,0.518,54.6,54.9,10.8,12.6,15.6,34
2019-20,Saint Mary's (CA),TRUE,12.27,65,112.4,0.362,0.581,51.4,43.8,9.8,5.3,13.2,25.1
2019-20,Saint Peter's,TRUE,-3.67,68.6,96.3,0.325,0.506,53.9,46.9,10.8,13.6,19.7,35.6
2019-20,Sam Houston State,TRUE,-5.17,74.4,102.7,0.356,0.546,49.4,56.2,12.2,9,16.7,28.8
2019-20,Samford,FALSE,-13.13,74.6,98.7,0.33,0.528,48.4,45.4,9.4,9.2,18.1,28.6
2019-20,San Diego State,TRUE,18.38,66.1,113.3,0.42,0.579,52.5,55.5,10.5,8.9,14.3,28.9
2019-20,San Diego,FALSE,-3.52,70.9,91.5,0.343,0.497,48.5,50.9,8.1,8.3,18,25.5
2019-20,San Francisco,TRUE,8.56,69.2,107.1,0.439,0.545,52.4,45.3,10.1,7.8,15,29.6
2019-20,San Jose State,FALSE,-7.55,74.1,93.9,0.46,0.499,46,55.5,8.6,8.1,16.5,24.5
2019-20,Santa Clara,TRUE,1.95,73,103.4,0.371,0.564,48.9,57.8,9.4,8.5,16.7,21.7
2019-20,Seattle,FALSE,-3.95,71.4,103,0.377,0.516,48.9,43.2,8.1,8.3,12.3,27.4
2019-20,Seton Hall,TRUE,16.75,71,105.3,0.405,0.548,50.3,55.8,9.9,14.9,16.3,29.2
2019-20,Siena,TRUE,-1.13,67.1,106.3,0.332,0.55,53.5,52.1,7.8,8.1,16.5,31.9
2019-20,South Alabama,TRUE,0.08,67.1,105.8,0.302,0.559,49.3,44.2,11.4,12.1,15.9,26.5
2019-20,South Carolina State,FALSE,-16.01,69.1,99.5,0.299,0.53,51.5,46.5,6.4,4.9,17.9,30.3
2019-20,South Carolina Upstate,FALSE,-13.58,69.8,99.3,0.365,0.516,47.4,51.2,8.5,7.2,15.6,26.3
2019-20,South Carolina,TRUE,10.27,72.5,100.8,0.297,0.512,51.3,53.5,10.6,13.3,15.5,32.1
2019-20,South Dakota State,TRUE,2.29,69.8,110.3,0.364,0.58,53.1,49.9,7.1,8.5,16.2,28.9
2019-20,South Dakota,TRUE,-1.74,71.4,111.4,0.33,0.594,50.5,49.9,6.4,7,13.7,20.2
2019-20,South Florida,FALSE,5.15,65.5,95,0.384,0.499,52,46.9,11.4,6.8,18.9,32.4
2019-20,Southeast Missouri State,FALSE,-14.57,68.8,95.9,0.345,0.509,47.8,49,7.5,5.8,17,25.5
2019-20,Southeastern Louisiana,FALSE,-16.11,74,92.9,0.357,0.5,46,49.4,10.7,5.2,19.3,28.8
2019-20,Southern California,TRUE,11.51,70,99.3,0.321,0.524,52.3,55.1,9.4,13.3,17.7,30.6
2019-20,SIU Edwardsville,FALSE,-14.16,70.2,95.3,0.312,0.505,49,55.7,8.1,8.9,17.5,27.9
2019-20,Southern Illinois,TRUE,-0.18,64.3,96.9,0.412,0.533,45.8,53.2,10.1,5.7,17.5,20.5
2019-20,Southern Methodist,TRUE,7.97,66,108.3,0.428,0.557,53,60.6,8.7,9.8,16.9,34.1
2019-20,Southern Mississippi,FALSE,-6.65,68.7,95.3,0.3,0.518,51.3,56.7,8.4,8.3,19,27.9
2019-20,Southern Utah,TRUE,0.1,70.5,101.7,0.32,0.541,53.7,45.9,9.4,11,16.7,27.7
2019-20,Southern,TRUE,-9.36,69.5,99.6,0.296,0.518,52.8,52.1,9.9,7.1,17.1,32.1
2019-20,St. Bonaventure,TRUE,3.12,66.3,103.5,0.339,0.526,52.3,54.3,8.3,11.1,15.2,30.7
2019-20,St. Francis (NY),FALSE,-11.3,71.1,98,0.349,0.505,49.2,46.6,9,11.7,15.6,27.9
2019-20,St. John's (NY),TRUE,10.71,74.3,100.5,0.313,0.494,48.4,54.3,13.5,11.6,12.9,29.9
2019-20,Stanford,TRUE,13.35,68.7,100.3,0.352,0.561,48.8,51.1,9.8,10.8,18.8,22.1
2019-20,Stephen F. Austin,TRUE,4.04,74.8,107.4,0.274,0.573,55.5,52.3,13.9,10.3,20.1,38.2
2019-20,Stetson,FALSE,-9.63,64.3,98.8,0.325,0.53,51.9,43.2,9.8,8.4,18.6,30.4
2019-20,Stony Brook,TRUE,-2.41,69.9,98.2,0.431,0.517,51.8,47.4,9.5,13.4,17.9,29.5
2019-20,Syracuse,TRUE,12.32,68.3,107.9,0.421,0.545,49.1,55,10.8,14.7,14.3,29.6
2019-20,Temple,FALSE,6.59,70.6,95.5,0.35,0.496,49.7,57.7,10.8,8.8,15.8,25.9
2019-20,Tennessee-Martin,FALSE,-14.15,70.1,107.5,0.376,0.554,48.2,45.2,7.2,7.7,15.9,31.1
2019-20,Tennessee State,TRUE,-6.7,70.5,100.4,0.374,0.557,53.6,51.9,7.5,11.4,21.3,31.8
2019-20,Tennessee Tech,FALSE,-13.64,68.8,94.6,0.425,0.505,49.4,57.2,9.9,8.3,18.7,28.8
2019-20,Tennessee,TRUE,11.18,66.6,100.7,0.361,0.533,50.8,62.7,9,15.6,17.8,30.5
2019-20,Texas A&M-Corpus Christi,FALSE,-10.8,68.3,96.7,0.391,0.548,52.1,54.7,8.6,8.7,22.5,30.3
2019-20,Texas A&M,TRUE,4.93,65.7,95.7,0.41,0.505,49.7,52.5,9.7,10.4,18.4,31.3
2019-20,UT Arlington,FALSE,2.76,68.8,101.5,0.419,0.517,49.1,59.8,8.4,7.4,14.1,26.7
2019-20,TCU,TRUE,9.86,65.7,98.4,0.433,0.517,50.9,61.7,10.3,13.5,18.4,32.2
2019-20,UTEP,TRUE,-1,69.2,97.1,0.399,0.526,49.7,54.1,8.7,9,17.6,24.2
2019-20,Texas-Rio Grande Valley,FALSE,-7.05,70.6,102,0.311,0.526,48.5,57.9,11.7,10.8,15.3,28.6
2019-20,UTSA,FALSE,-3.18,74,102.3,0.424,0.526,50,46,7.9,7.3,15,27.5
2019-20,Texas Southern,TRUE,-10.37,74.6,96.6,0.286,0.508,50.6,44.7,8.5,7.4,18,31.5
2019-20,Texas State,TRUE,5.42,67.1,107.6,0.278,0.545,50.2,54.2,9.3,8.8,14.3,29.4
2019-20,Texas Tech,TRUE,16.83,68.2,103.8,0.366,0.556,50,61.1,11.1,11.5,17.4,27.8
2019-20,Texas,TRUE,10.47,66.2,96.9,0.429,0.52,47.3,48.5,8.3,11.1,18,26.6
2019-20,Toledo,TRUE,1.2,69.5,106.8,0.42,0.552,51.3,57.9,8.1,8.8,15.3,28.3
2019-20,Towson,TRUE,0.09,65.7,106.6,0.334,0.534,54,46.1,8.5,9.9,15.2,33.5
2019-20,Troy,FALSE,-9.01,70.8,96.3,0.437,0.498,49.2,57.3,8,7.8,17.1,30.2
2019-20,Tulane,FALSE,0.94,69.4,97.7,0.403,0.516,44.4,48,12.1,7.9,15.2,22.3
2019-20,Tulsa,TRUE,7.92,67.1,99.5,0.342,0.535,50.1,53.7,11.1,7.5,17.5,26.3
2019-20,UCLA,TRUE,9.83,66.5,103.7,0.333,0.528,54.2,53.4,10,10.2,16.7,34.5
2019-20,Utah State,TRUE,13.66,68.9,109.8,0.379,0.564,56.6,62,8.8,9.5,15.6,31.8
2019-20,Utah Valley,FALSE,-7.47,71.2,97.7,0.374,0.533,49.6,55.1,8,12.5,17.8,24.3
2019-20,Utah,TRUE,8.47,67.7,103.2,0.383,0.55,51.9,56.5,8,7.2,17.3,28.9
2019-20,Valparaiso,TRUE,1.44,69.5,102.5,0.404,0.537,48.9,57.8,10.9,8.9,15.9,26.2
2019-20,Vanderbilt,FALSE,3.16,70,101.6,0.443,0.54,47.2,48,10,8.7,16.4,25.4
2019-20,Vermont,TRUE,6.07,66.5,107.6,0.435,0.549,53,54.2,8.8,10.7,14.7,28
2019-20,Villanova,TRUE,16.84,67.6,107.8,0.473,0.557,51.2,56.3,8.3,6.5,14.1,25.6
2019-20,Virginia Commonwealth,TRUE,9.66,69.2,101.8,0.372,0.529,48.1,52.8,12.9,12.4,15.6,27.5
2019-20,VMI,FALSE,-6.92,68.4,103.9,0.508,0.54,49.9,62,9.7,7.4,15.9,27.9
2019-20,Virginia Tech,TRUE,8.22,66.1,101.3,0.477,0.527,47.7,59.5,8.9,8.9,13.2,21
2019-20,Virginia,TRUE,12.16,60.2,93.5,0.37,0.501,52.8,54.8,8.8,16.5,17.7,26.4
2019-20,Wagner,FALSE,-14.79,69.1,97.6,0.377,0.508,49.3,53,8.6,7.4,17,29.9
2019-20,Wake Forest,FALSE,6.69,70.8,102.1,0.329,0.538,51.9,51.6,6.8,7.2,17.2,28.6
2019-20,Washington State,TRUE,5.13,71.1,97.5,0.393,0.5,49.5,47.7,9.5,6.8,15,27.6
2019-20,Washington,FALSE,12.41,70.2,99.7,0.384,0.543,49.7,51.3,10.4,16.2,18.8,27.4
2019-20,Weber State,FALSE,-8.32,68.7,100.4,0.364,0.541,48,42.3,7.4,9.8,15.5,22.2
2019-20,West Virginia,TRUE,18.51,69.4,100.9,0.296,0.499,55.6,49.5,11,10.6,17,40
2019-20,Western Carolina,TRUE,-0.1,72.4,108,0.457,0.581,53.1,53.6,7.3,5,17.5,28.9
2019-20,Western Illinois,FALSE,-14.28,73.1,100.8,0.367,0.525,46.9,37.6,6.7,5.6,13.6,21.7
2019-20,Western Kentucky,TRUE,4.2,69.8,107.4,0.368,0.568,48.4,42.9,9.4,10.3,15.5,25.3
2019-20,Western Michigan,FALSE,-5.42,69,99.4,0.377,0.53,48.8,46.4,6.8,6.1,16.6,24.8
2019-20,Wichita State,TRUE,13.66,70.7,100.9,0.393,0.508,53.2,56.8,9.9,10.4,15.3,31.7
2019-20,William & Mary,TRUE,-2.46,68,105.1,0.39,0.564,53.1,52.9,6.3,10.4,16.6,26.1
2019-20,Winthrop,TRUE,1.16,72.6,110.8,0.439,0.557,55.2,55.3,9,7.1,16,35.1
2019-20,Wisconsin,TRUE,15.95,64.4,103.8,0.445,0.537,49.6,51.1,6.9,9.7,13.8,24.1
2019-20,Wofford,TRUE,0.17,66.9,106.6,0.481,0.57,50.2,51.4,8.4,8.4,16.1,25
2019-20,Wright State,TRUE,2.46,73.1,109,0.34,0.546,51.9,48.3,8.8,8.3,14.4,32.2
2019-20,Wyoming,FALSE,-3.05,67.6,91.8,0.465,0.52,43.5,52.5,7.8,6.2,17.3,14.5
2019-20,Xavier,TRUE,12.57,69.1,100.2,0.347,0.516,52.4,55.2,8.9,9.4,16.9,32.2
2019-20,Yale,TRUE,6.63,68.2,108.3,0.414,0.573,54.8,57.4,8.9,9.6,16.3,27.4
2019-20,Youngstown State,TRUE,-5.56,68.6,104.8,0.372,0.511,52.6,47.5,8.2,6.5,14.5,35.7
2020-21,Abilene Christian NCAA,TRUE,6.27,72,105.2,0.367,0.54,51.5,65.3,13.5,8.9,16.2,31.3
2020-21,Air Force,FALSE,-12.98,63.9,91.9,0.45,0.547,40.1,59,11.1,8,21.2,15.3
2020-21,Akron,TRUE,1.85,70.1,110.2,0.461,0.555,51.7,48.6,6.9,8.9,14.3,31
2020-21,Alabama A&M,FALSE,-18.86,70.1,88.9,0.329,0.475,49.8,47.3,7.7,9.1,18.6,28.1
2020-21,UAB,TRUE,5.8,68.9,105.3,0.272,0.524,51.7,39.1,11.6,12.1,13.2,29.5
2020-21,Alabama State,FALSE,-24.28,72.4,88.8,0.347,0.476,49.1,45.7,8.4,6.1,19.3,29.5
2020-21,Alabama NCAA,TRUE,19.58,74.7,106.3,0.465,0.544,51.7,50.2,11.3,10.6,15.9,31.8
2020-21,Albany (NY),FALSE,-4.53,69.7,99.6,0.343,0.541,47.9,47.3,8.8,5.1,16.4,22.3
2020-21,Alcorn State,FALSE,-19.58,71.3,92.8,0.34,0.488,47.8,40.7,10.6,5,17.7,29.7
2020-21,American,FALSE,-6.32,67.5,97.5,0.427,0.55,48.2,51.6,10.3,11.4,20.1,24.1
2020-21,Appalachian State NCAA,TRUE,-5.84,66.8,103.1,0.437,0.52,50.8,49.9,11.6,10.4,14.9,29.8
2020-21,Arizona State,FALSE,7.48,72.6,101.4,0.354,0.53,44.6,49.8,9.9,8.8,13.5,21.1
2020-21,Arizona,TRUE,15.02,68.4,109.2,0.314,0.548,55.1,60.4,8.5,11.2,14.7,34
2020-21,Little Rock,FALSE,-6.36,67.9,100.2,0.337,0.542,52.3,55.5,9.3,9.6,19.2,31.1
2020-21,Arkansas-Pine Bluff,FALSE,-22.67,69.5,88.2,0.295,0.483,46.7,45.8,9.1,9.9,19.7,26.7
2020-21,Arkansas State,FALSE,-7.97,69.3,104.1,0.289,0.538,52.5,55.9,9.4,7.1,16.2,31.9
2020-21,Arkansas NCAA,TRUE,17.8,75.1,108,0.339,0.544,52.6,49.8,10.4,13,14.7,31.3
2020-21,Army,TRUE,0.06,70,101.9,0.41,0.541,49.5,53.8,8.9,4.2,15.9,23.2
2020-21,Auburn,FALSE,10.02,73.4,104.1,0.461,0.546,52,56.3,8.4,14.8,18.7,34.8
2020-21,Austin Peay,TRUE,-6.66,69,106.6,0.354,0.546,52.1,48.7,9.7,5.9,17.8,36
2020-21,Ball State,FALSE,-1.96,72,102.7,0.412,0.547,49.4,51.9,7.5,6.2,17.3,27.8
2020-21,Baylor NCAA,TRUE,24.83,69.6,118.7,0.384,0.586,53.2,55.3,12.7,10.3,14,36.4
2020-21,Bellarmine,TRUE,-1.76,65.8,112.9,0.315,0.594,50.8,55.6,11.1,8.3,15.1,26.8
2020-21,Belmont,TRUE,3.46,71.9,112.7,0.43,0.588,50.4,61.2,10.7,7.5,14.8,26.1
2020-21,Binghamton,FALSE,-12.24,66.2,96.9,0.454,0.511,50.2,46.3,7.4,8.3,17.8,29.1
2020-21,Boise State,TRUE,9.75,70.2,107.4,0.389,0.558,52.1,50.9,9.3,7.7,14.7,26.8
2020-21,Boston College,FALSE,0.82,71.8,98.7,0.461,0.528,47.2,46,10,10,16.8,25
2020-21,Boston University,FALSE,-3.71,67.9,102.2,0.38,0.531,51.2,42.1,7.9,8.2,16.1,28.8
2020-21,Bowling Green State,TRUE,-0.17,71.9,106.8,0.385,0.514,49.4,45.3,9.8,5.9,11.5,30.5
2020-21,Bradley,FALSE,0.32,66.4,103.9,0.369,0.534,52.3,51.9,7.7,11.3,16,29.3
2020-21,Brigham Young NCAA,TRUE,15.19,70.2,109.8,0.394,0.58,54.7,56.2,6.5,7.2,16.4,28.6
2020-21,Bryant,TRUE,-1.37,77.2,108.5,0.398,0.577,50.8,52.7,8.9,8.6,17.3,28.2
2020-21,Bucknell,FALSE,-7.78,73.1,102.5,0.391,0.561,47.6,46.3,8,8.1,16,19.8
2020-21,Buffalo,TRUE,6.5,74.2,108.6,0.312,0.537,55.1,51.8,10.6,9.6,15.5,37.2
2020-21,Butler,FALSE,4.76,65.1,96.1,0.398,0.5,48.8,53.8,8.4,6,15.3,26
2020-21,Cal Poly,FALSE,-13.69,68.5,89.3,0.373,0.492,46.4,57.4,9,9.3,18.2,22.1
2020-21,Cal State Bakersfield,TRUE,-0.13,65.7,105.6,0.27,0.524,56.2,53.4,9.7,10.1,16.4,39.3
2020-21,Cal State Fullerton,FALSE,-6.32,72.7,105.1,0.359,0.557,47.6,50.7,9.1,5,15.6,25
2020-21,Cal State Northridge,FALSE,-8.69,70.9,101.1,0.38,0.523,47,52.3,8.9,6.1,14.7,25.3
2020-21,California Baptist,TRUE,-5.25,71.1,110.6,0.41,0.587,53.1,63.6,7.1,6.3,16.7,29
2020-21,UC Davis,TRUE,-5.83,70.7,99.8,0.309,0.54,48.9,43.4,10.4,8,17.9,26.6
2020-21,UC Irvine,TRUE,3.46,69.2,103.4,0.241,0.53,55.4,43.8,10.8,11.6,16,32.6
2020-21,UC Riverside,TRUE,4.12,66.8,104,0.423,0.546,52.5,53.8,7.8,6.2,15.7,26.2
2020-21,UC San Diego,FALSE,-6.95,70.2,101,0.514,0.567,43.8,65.8,9.7,5.4,17.4,17.3
2020-21,UC Santa Barbara NCAA,TRUE,7.8,67.2,112,0.34,0.575,54.2,59.3,10.9,7.5,14.2,29.5
2020-21,California,FALSE,4.89,66.3,98.7,0.405,0.53,49.4,52.3,6.6,6.2,17.1,24.6
2020-21,Campbell,TRUE,-6.82,65.8,106.4,0.369,0.586,46.2,55.4,9.2,6.7,16.7,20.7
2020-21,Canisius,TRUE,-8.61,71.5,98.4,0.416,0.506,48.6,51.4,7.8,8.7,14.7,26.6
2020-21,Central Arkansas,FALSE,-14.86,74,95.8,0.337,0.532,51.1,53.1,6.8,6.8,20.8,28.9
2020-21,Central Connecticut State,FALSE,-15.12,72,95.2,0.376,0.516,44.7,51.7,9.6,7.1,17.6,23.4
2020-21,Central Florida,FALSE,5.94,68,98.3,0.402,0.535,48.9,52.6,10,9.8,19,28.2
2020-21,Central Michigan,FALSE,-12.34,74.9,102.5,0.326,0.53,48.3,39,10.9,7.6,15.6,27.7
2020-21,Charleston Southern,FALSE,-16.72,70.2,92.7,0.428,0.509,49.5,45.4,8.7,10.3,20.4,28.2
2020-21,Charlotte,FALSE,-5.68,64.6,95.9,0.35,0.532,49.4,51.7,8.2,8.6,18.3,22.2
2020-21,Chattanooga,TRUE,-1.54,68.6,104.8,0.399,0.547,49.3,47.8,9.9,4.9,14.3,23.9
2020-21,Chicago State,FALSE,-31.82,71.2,77.8,0.408,0.448,38,49.4,7.6,3.7,20.1,16.6
2020-21,Cincinnati,TRUE,3.99,71.3,96.6,0.391,0.512,51.1,60.8,9.5,10.3,17.8,29.1
2020-21,The Citadel,TRUE,-6.07,74.9,107.9,0.46,0.56,50.3,54.9,7.3,10.2,14.4,25.4
2020-21,Clemson NCAA,TRUE,12.49,64.9,99.6,0.434,0.53,49.9,56.8,9.3,9.2,17.1,26.4
2020-21,Cleveland State NCAA,TRUE,-5.12,67.6,102.6,0.343,0.532,49.4,52.9,10.1,7.8,16.2,30.5
2020-21,Coastal Carolina,TRUE,-2.74,72.3,108.9,0.385,0.556,56.4,55.2,11.2,11.9,17.5,36.9
2020-21,Colgate NCAA,TRUE,13.66,72.7,116.3,0.365,0.591,53.2,57,9.6,8.5,13,27.6
2020-21,College of Charleston,FALSE,-4.96,64.7,106.3,0.396,0.552,49.4,41.8,7.9,8.4,14,24.7
2020-21,Colorado State,TRUE,8.06,69.5,106.5,0.434,0.582,50.6,57.1,8.4,8.1,17.5,24.1
2020-21,Colorado NCAA,TRUE,18.88,66.5,110,0.364,0.565,53.2,52.7,7.8,7.8,15,30.6
2020-21,Connecticut NCAA,TRUE,15.77,66.2,107.8,0.334,0.522,53.6,49.3,9.3,14.6,14.5,37
2020-21,Coppin State,FALSE,-12.37,79.3,91.8,0.494,0.515,43.7,54.1,10.8,8,18.3,18.5
2020-21,Creighton NCAA,TRUE,16.28,69.6,108.3,0.436,0.564,49.4,55.2,9.9,9,14,24.3
2020-21,Davidson,TRUE,9.02,63.6,112.3,0.489,0.579,53.5,57.9,8,8.2,14.7,28.2
2020-21,Dayton,TRUE,6.31,66.2,102.7,0.416,0.582,49.9,54.9,6.6,5.3,19.4,23
2020-21,Delaware State,FALSE,-24.09,77.1,91.2,0.416,0.497,46.5,46.2,8.3,9.4,19.2,26.9
2020-21,Delaware,FALSE,-5.19,67.8,99.6,0.405,0.542,51.6,54.2,6.8,9.6,18.7,26.9
2020-21,Denver,FALSE,-16.4,71.3,96.7,0.343,0.539,46.8,48.2,7.9,7.5,18.6,22.1
2020-21,DePaul,FALSE,2.67,70.6,91.9,0.283,0.487,50.1,45.1,9.6,11,18.9,31.8
2020-21,Detroit Mercy,TRUE,-3.66,68.2,111.5,0.446,0.582,49.1,52.7,9.9,7.2,14.9,26.9
2020-21,Dixie State,FALSE,-14.01,74,94,0.341,0.511,47,62.5,9.2,5.3,18.3,25.3
2020-21,Drake NCAA,TRUE,9.42,66.8,112.8,0.316,0.563,53.7,46.6,10.3,8.4,13.3,31.1
2020-21,Drexel NCAA,TRUE,-0.97,66,106.5,0.355,0.566,53.2,58,6.9,6.4,17.1,28.4
2020-21,Duke,TRUE,13.04,69.1,108.8,0.386,0.555,51.3,56.4,11.8,11.8,15.7,32
2020-21,Duquesne,TRUE,2.32,68.4,98,0.37,0.504,50.2,55,9.8,13,16.7,31
2020-21,East Carolina,FALSE,1,68.9,96.3,0.328,0.501,49,67.5,8.9,9.9,15.9,27.2
2020-21,East Tennessee State,TRUE,1.65,67.6,102.2,0.406,0.537,52.2,47.6,10.8,8.4,17.3,29.7
2020-21,Eastern Illinois,FALSE,-12.71,70.2,97.6,0.354,0.515,48.9,50.9,10,8.8,17.4,28.7
2020-21,Eastern Kentucky,TRUE,-2.68,76.2,105.6,0.4,0.544,47.5,52.9,13.3,9.2,14.6,26.7
2020-21,Eastern Michigan,FALSE,-14.23,71.4,98.6,0.382,0.514,46.7,44.2,12.4,7.1,15.2,25.1
2020-21,Eastern Washington NCAA,TRUE,4.03,71.8,109,0.403,0.576,50.7,54.7,6.7,7.4,14.5,23
2020-21,Elon,TRUE,-5.32,66.8,98.4,0.438,0.516,50.7,45.9,8.5,6.7,15.3,25
2020-21,Evansville,FALSE,-4.85,62.4,102.3,0.49,0.556,45.6,51,7.7,6.3,15.8,19
2020-21,Fairfield,FALSE,-11.46,65.2,93.8,0.355,0.493,50.6,46.7,7,6.1,17.1,28.1
2020-21,Fairleigh Dickinson,FALSE,-10.17,71.9,103.2,0.361,0.548,47.8,44.5,10.4,10.4,17.1,28.7
2020-21,Florida A&M,FALSE,-12.35,70.9,92.7,0.269,0.511,49.9,53,9.2,6.8,20.8,30.2
2020-21,Florida Atlantic,TRUE,-2.05,70.7,109.9,0.417,0.56,55.4,51.4,10.7,7.7,16.6,34
2020-21,Florida Gulf Coast,TRUE,-9.63,72.5,99,0.443,0.515,50.9,50.9,10.3,11.2,17.4,29.9
2020-21,Florida International,FALSE,-11.2,72.8,99.7,0.509,0.535,46,56.5,11.4,10,17.5,26.2
2020-21,Florida State NCAA,TRUE,17.12,70,109.1,0.349,0.572,52.6,52.4,10.3,14.3,17.6,33.7
2020-21,Florida NCAA,TRUE,13.7,70.6,104.6,0.338,0.567,51.5,44.2,10.2,14.1,18.7,30.6
2020-21,Fordham,FALSE,-11.69,64.2,80.6,0.411,0.448,43.5,59.5,9.7,7,18.8,19.2
2020-21,Fresno State,TRUE,-3.57,66.9,98.6,0.387,0.524,52.4,45.1,9.8,8.7,18.5,31
2020-21,Furman,TRUE,5.99,70.9,111.8,0.472,0.589,51.6,57,11.5,9.5,15.6,27.2
2020-21,Gardner-Webb,FALSE,-3.87,67,105.5,0.439,0.549,49.5,52.1,8.8,14.7,15.4,26.7
2020-21,George Mason,TRUE,1.91,69.2,100.2,0.362,0.511,51.9,49.7,10.2,11.6,15.5,30.2
2020-21,George Washington,FALSE,-5.75,68.9,98.1,0.339,0.533,49.3,47.2,9.1,7,17.6,24.5
2020-21,Georgetown NCAA,TRUE,10.13,70.4,101,0.389,0.532,53.3,51.7,8.3,10.4,18.5,31.9
2020-21,Georgia Southern,TRUE,-10.22,68.4,101.7,0.396,0.53,51.9,47.2,11.5,11.3,17.6,32.5
2020-21,Georgia State,TRUE,-1.7,71.2,110.4,0.359,0.556,50.4,56.9,9.8,12.2,13.8,31.3
2020-21,Georgia Tech NCAA,TRUE,12.79,67.9,107.8,0.364,0.567,46.9,57.1,13.1,9.6,14.4,24.3
2020-21,Georgia,TRUE,6.62,75.7,101.8,0.318,0.54,50.8,53,11.1,6.3,18.8,33.1
2020-21,Gonzaga NCAA,TRUE,27.2,74.6,121.5,0.332,0.633,55,55.7,10.6,6.9,14.3,29.2
2020-21,Grambling,TRUE,-14.27,72.1,93,0.287,0.513,48.5,60,11.2,8.4,19.1,25.4
2020-21,Grand Canyon NCAA,TRUE,5.11,68.2,110.7,0.358,0.57,56.8,57.7,7.1,9.1,16.2,32.4
2020-21,Green Bay,FALSE,-10.15,67.7,102.7,0.339,0.526,47.6,53.7,7.9,9.3,13.6,25.7
2020-21,Hampton,FALSE,-13.67,70.1,98.2,0.388,0.527,45.9,47.2,8.7,16.1,16.3,22.1
2020-21,Hartford NCAA,TRUE,-3.45,67,97.6,0.425,0.53,48.7,47,10.3,6.6,17.5,24.3
2020-21,Hawaii,TRUE,-2.98,68.4,102.8,0.377,0.542,52.7,46.1,8.1,3.8,17.3,30.3
2020-21,High Point,FALSE,-10.78,67.4,98.3,0.292,0.499,51,51.8,9.6,12.6,15.9,32
2020-21,Hofstra,TRUE,-2.77,68.9,105.6,0.393,0.542,50,49.2,9.5,7.9,15.2,29.3
2020-21,Holy Cross,FALSE,-4.99,69.9,100.2,0.33,0.528,47.1,45.6,9.8,10.1,16.1,26.5
2020-21,Houston Baptist,FALSE,-16.72,74.2,95.2,0.396,0.528,47.1,55.7,9.4,9.5,19.9,25.4
2020-21,Houston NCAA,TRUE,21.66,66.1,115.1,0.42,0.542,56.2,52.2,12.1,14.7,13.2,39.4
2020-21,Howard,FALSE,-14.26,73.1,99.2,0.435,0.541,47.2,60.2,7.1,12.8,17.7,22.9
